name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
East 7th Street,102,5670078,64,62,,137.8170158,1,25,,residential,6,"LINESTRING (-111.9381595 33.4231914, -111.9380587 33.4231924, -111.9375492 33.4231973, -111.9370222 33.4232024, -111.9367632 33.4232049, -111.9366746 33.4232058)",auto,1,0.330760838
East 7th Street,103,5670078,62,64,,137.8170158,1,25,,residential,6,"LINESTRING (-111.9366746 33.4232058, -111.9367632 33.4232049, -111.9370222 33.4232024, -111.9375492 33.4231973, -111.9380587 33.4231924, -111.9381595 33.4231914)",auto,1,0.330760838
East 7th Street,104,5670078,62,65,,156.3525093,1,25,,residential,6,"LINESTRING (-111.9366746 33.4232058, -111.9365584 33.4232063, -111.9362169 33.4232078, -111.9356657 33.4232102, -111.9354766 33.423211, -111.9351153 33.4232126, -111.9349899 33.4232132)",auto,1,0.375246022
East 7th Street,105,5670078,65,62,,156.3525093,1,25,,residential,6,"LINESTRING (-111.9349899 33.4232132, -111.9351153 33.4232126, -111.9354766 33.423211, -111.9356657 33.4232102, -111.9362169 33.4232078, -111.9365584 33.4232063, -111.9366746 33.4232058)",auto,1,0.375246022
West 5th Street,106,5684977,3,329,,37.85462406,1,25,,residential,6,"LINESTRING (-111.9442814 33.4254737, -111.9446893 33.4254741)",auto,1,0.090851098
West 5th Street,107,5684977,329,3,,37.85462406,1,25,,residential,6,"LINESTRING (-111.9446893 33.4254741, -111.9442814 33.4254737)",auto,1,0.090851098
West 11th Street,108,5691747,51,22,,110.810098,1,25,,residential,6,"LINESTRING (-111.9400362 33.4176249, -111.9405076 33.4176174, -111.9405903 33.4176159, -111.94123 33.4176195)",auto,1,0.265944235
West 11th Street,109,5691747,22,51,,110.810098,1,25,,residential,6,"LINESTRING (-111.94123 33.4176195, -111.9405903 33.4176159, -111.9405076 33.4176174, -111.9400362 33.4176249)",auto,1,0.265944235
West 11th Street,110,5691747,22,25,,113.4629164,1,25,,residential,6,"LINESTRING (-111.94123 33.4176195, -111.9418304 33.4176181, -111.9424525 33.4176183)",auto,1,0.272310999
West 11th Street,111,5691747,25,22,,113.4629164,1,25,,residential,6,"LINESTRING (-111.9424525 33.4176183, -111.9418304 33.4176181, -111.94123 33.4176195)",auto,1,0.272310999
West 11th Street,112,5691748,11,389,,70.17689868,1,29,,residential,6,"LINESTRING (-111.9442439 33.4177833, -111.9443299 33.4177838, -111.9448141 33.4177868, -111.945 33.4177879)",auto,1,0.145193583
West 11th Street,113,5691748,389,11,,70.17689868,1,29,,residential,6,"LINESTRING (-111.945 33.4177879, -111.9448141 33.4177868, -111.9443299 33.4177838, -111.9442439 33.4177833)",auto,1,0.145193583
West 1st Street,114,23617739,187,71,,2.798825897,1,29,,tertiary,5,"LINESTRING (-111.9434283 33.4295304, -111.9434575 33.4295241)",auto,1,0.005790674
West 1st Street,115,23617739,71,187,,2.798825897,1,29,,tertiary,5,"LINESTRING (-111.9434575 33.4295241, -111.9434283 33.4295304)",auto,1,0.005790674
West 1st Street,116,23617739,71,95,,4.043989564,1,29,,tertiary,5,"LINESTRING (-111.9434575 33.4295241, -111.9435008 33.42952)",auto,1,0.008366875
West 1st Street,117,23617739,95,71,,4.043989564,1,29,,tertiary,5,"LINESTRING (-111.9435008 33.42952, -111.9434575 33.4295241)",auto,1,0.008366875
West 1st Street,118,23617739,95,81,,7.831589908,1,29,,tertiary,5,"LINESTRING (-111.9435008 33.42952, -111.9435847 33.4295124)",auto,1,0.016203289
West 1st Street,119,23617739,81,95,,7.831589908,1,29,,tertiary,5,"LINESTRING (-111.9435847 33.4295124, -111.9435008 33.42952)",auto,1,0.016203289
West 1st Street,120,23617739,81,1,,62.362085,1,29,,tertiary,5,"LINESTRING (-111.9435847 33.4295124, -111.9438891 33.4295138, -111.9442567 33.4295155)",auto,1,0.129025003
West 1st Street,121,23617739,1,81,,62.362085,1,29,,tertiary,5,"LINESTRING (-111.9442567 33.4295155, -111.9438891 33.4295138, -111.9435847 33.4295124)",auto,1,0.129025003
East Rio Salado Parkway,122,23617748,390,178,,25.55027706,2,35,,secondary,4,"LINESTRING (-111.9351443 33.4302, -111.9349285 33.4300573)",auto,0,0.043800475
East Rio Salado Parkway,123,23617748,178,247,,31.45951827,2,35,,secondary,4,"LINESTRING (-111.9349285 33.4300573, -111.9346717 33.4298726)",auto,0,0.053930603
South Mill Avenue,124,28740096,199,391,,12.19904893,3,39,,secondary,4,"LINESTRING (-111.939969 33.4151097, -111.9399682 33.4150687, -111.9399674 33.415)",auto,0,0.018767768
North Scottsdale Road,125,28752533,75,392,,39.8856299,6,35,,primary,3,"LINESTRING (-111.926289 33.4298413, -111.9262887 33.4302)",auto,0,0.068375366
East Orange Street,127,28875481,67,77,,13.07673808,1,15,,residential,6,"LINESTRING (-111.9339665 33.4183547, -111.9338292 33.4183283)",auto,1,0.052306952
East Orange Street,128,28875481,77,67,,13.07673808,1,15,,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9339665 33.4183547)",auto,1,0.052306952
East Orange Street,129,28875481,77,273,,225.6019592,1,15,,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9334167 33.4183318, -111.9333084 33.4183327, -111.9328931 33.4183363, -111.9327235 33.4183377, -111.93174 33.4183562, -111.9316681 33.4183576, -111.9313989 33.4183647)",auto,1,0.902407837
East Orange Street,130,28875481,273,77,,225.6019592,1,15,,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9316681 33.4183576, -111.93174 33.4183562, -111.9327235 33.4183377, -111.9328931 33.4183363, -111.9333084 33.4183327, -111.9334167 33.4183318, -111.9338292 33.4183283)",auto,1,0.902407837
East Orange Street,131,28875481,273,311,,236.2559802,1,15,,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9310799 33.4183731, -111.9300776 33.4183997, -111.928946 33.4184311, -111.9288549 33.4184369)",auto,1,0.945023921
East Orange Street,132,28875481,311,273,,236.2559802,1,15,,residential,6,"LINESTRING (-111.9288549 33.4184369, -111.928946 33.4184311, -111.9300776 33.4183997, -111.9310799 33.4183731, -111.9313989 33.4183647)",auto,1,0.945023921
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
South Terrace Road,158,30031470,89,85,,508.5014876,1,29,,tertiary,5,"LINESTRING (-111.9262825 33.4200903, -111.9261371 33.4199597, -111.9260926 33.4199214, -111.9257296 33.4196086, -111.9254281 33.4193385, -111.9252926 33.4192193, -111.9252695 33.4192003, -111.9251995 33.4191427, -111.9243594 33.4184026, -111.9243278 33.4183748, -111.9242636 33.4183173, -111.9239316 33.4180199, -111.9232866 33.4174422, -111.9226459 33.4168567, -111.9225348 33.4167548)",auto,0,1.052072043
South Terrace Road,159,30031470,85,291,,192.4434677,1,29,,tertiary,5,"LINESTRING (-111.9225348 33.4167548, -111.9224468 33.4166758, -111.9220448 33.4163128, -111.9215238 33.415852, -111.921125 33.4154858)",auto,0,0.398158899
South Terrace Road,160,30031490,397,86,,262.9947733,1,25,,tertiary,5,"LINESTRING (-111.9204042 33.415, -111.9204066 33.4150106, -111.9205282 33.4151211, -111.9206543 33.4152358, -111.9207182 33.415294, -111.9222318 33.4166745, -111.9223108 33.4167475)",auto,0,0.631187456
South Terrace Road,161,30031490,86,87,,118.5096407,1,25,,tertiary,5,"LINESTRING (-111.9223108 33.4167475, -111.9224699 33.4168905, -111.922595 33.4170037, -111.923179 33.417529)",auto,0,0.284423138
East Lemon Street,162,30031526,43,34,,291.0208063,1,29,,residential,6,"LINESTRING (-111.9294043 33.4166443, -111.9292738 33.4166437, -111.9291845 33.4166419, -111.9289673 33.4166348, -111.9287531 33.4166268, -111.9279378 33.4166216, -111.9274905 33.4166187, -111.9272923 33.4166614, -111.9271917 33.4166831, -111.9271412 33.416699, -111.9268577 33.4167882, -111.9264694 33.4168418, -111.9263074 33.4168484)",auto,1,0.602112013
East Lemon Street,163,30031526,34,43,,291.0208063,1,29,,residential,6,"LINESTRING (-111.9263074 33.4168484, -111.9264694 33.4168418, -111.9268577 33.4167882, -111.9271412 33.416699, -111.9271917 33.4166831, -111.9272923 33.4166614, -111.9274905 33.4166187, -111.9279378 33.4166216, -111.9287531 33.4166268, -111.9289673 33.4166348, -111.9291845 33.4166419, -111.9292738 33.4166437, -111.9294043 33.4166443)",auto,1,0.602112013
East Lemon Street,164,30031526,34,85,,350.4796887,1,29,,residential,6,"LINESTRING (-111.9263074 33.4168484, -111.9261483 33.4168245, -111.9261289 33.4168242, -111.9260097 33.4168223, -111.9257825 33.4168186, -111.9256051 33.4168157, -111.925416 33.4168125, -111.92533 33.4168113, -111.9249009 33.4168044, -111.9247937 33.4168027, -111.9247194 33.4168015, -111.9245051 33.416798, -111.9243362 33.4167953, -111.9240217 33.4167902, -111.9234712 33.4167813, -111.9232733 33.4167758, -111.9230789 33.4167704, -111.9226683 33.4167589, -111.9226183 33.4167575, -111.9225348 33.4167548)",auto,1,0.72513039
East Lemon Street,165,30031526,85,34,,350.4796887,1,29,,residential,6,"LINESTRING (-111.9225348 33.4167548, -111.9226183 33.4167575, -111.9226683 33.4167589, -111.9230789 33.4167704, -111.9232733 33.4167758, -111.9234712 33.4167813, -111.9240217 33.4167902, -111.9243362 33.4167953, -111.9245051 33.416798, -111.9247194 33.4168015, -111.9247937 33.4168027, -111.9249009 33.4168044, -111.92533 33.4168113, -111.925416 33.4168125, -111.9256051 33.4168157, -111.9257825 33.4168186, -111.9260097 33.4168223, -111.9261289 33.4168242, -111.9261483 33.4168245, -111.9263074 33.4168484)",auto,1,0.72513039
East Lemon Street,166,30031526,85,39,,6.20472896,1,29,,residential,6,"LINESTRING (-111.9225348 33.4167548, -111.922468 33.4167526)",auto,1,0.01283737
East Lemon Street,167,30031526,39,85,,6.20472896,1,29,,residential,6,"LINESTRING (-111.922468 33.4167526, -111.9225348 33.4167548)",auto,1,0.01283737
East Lemon Street,168,30031526,39,102,,6.557583092,1,29,,residential,6,"LINESTRING (-111.922468 33.4167526, -111.9223974 33.4167503)",auto,1,0.013567413
East Lemon Street,169,30031526,102,39,,6.557583092,1,29,,residential,6,"LINESTRING (-111.9223974 33.4167503, -111.922468 33.4167526)",auto,1,0.013567413
East Lemon Street,170,30031526,102,86,,8.043629348,1,29,,residential,6,"LINESTRING (-111.9223974 33.4167503, -111.9223108 33.4167475)",auto,1,0.016641992
East Lemon Street,171,30031526,86,102,,8.043629348,1,29,,residential,6,"LINESTRING (-111.9223108 33.4167475, -111.9223974 33.4167503)",auto,1,0.016641992
East Lemon Street,172,30031526,86,44,,160.0408993,1,29,,residential,6,"LINESTRING (-111.9223108 33.4167475, -111.9222395 33.4167452, -111.9216828 33.416734, -111.9214566 33.4167294, -111.9210239 33.4167206, -111.9206612 33.4167133, -111.920587 33.4167118)",auto,1,0.331119102
East Lemon Street,173,30031526,44,86,,160.0408993,1,29,,residential,6,"LINESTRING (-111.920587 33.4167118, -111.9206612 33.4167133, -111.9210239 33.4167206, -111.9214566 33.4167294, -111.9216828 33.416734, -111.9222395 33.4167452, -111.9223108 33.4167475)",auto,1,0.331119102
East Lemon Street,174,30031526,44,45,,168.0703958,1,29,,residential,6,"LINESTRING (-111.920587 33.4167118, -111.9199436 33.4167013, -111.9198052 33.416699, -111.9196227 33.416696, -111.9191975 33.416689, -111.9187765 33.4166821)",auto,1,0.347731853
East Lemon Street,175,30031526,45,44,,168.0703958,1,29,,residential,6,"LINESTRING (-111.9187765 33.4166821, -111.9191975 33.416689, -111.9196227 33.416696, -111.9198052 33.416699, -111.9199436 33.4167013, -111.920587 33.4167118)",auto,1,0.347731853
East Lemon Street,176,30031526,45,398,,90.63860681,1,29,,residential,6,"LINESTRING (-111.9187765 33.4166821, -111.9185004 33.4166793, -111.9183574 33.4166779, -111.9178 33.4166722)",auto,1,0.187528152
East Lemon Street,177,30031526,398,45,,90.63860681,1,29,,residential,6,"LINESTRING (-111.9178 33.4166722, -111.9183574 33.4166779, -111.9185004 33.4166793, -111.9187765 33.4166821)",auto,1,0.187528152
East Veterans Way,178,30031644,14,300,,96.62929503,1,30,,tertiary,5,"LINESTRING (-111.9304264 33.4231268, -111.9303102 33.4231118, -111.9301089 33.4230616, -111.9299067 33.4229799, -111.9295421 33.4227616, -111.9295097 33.4227418)",auto,1,0.19325859
East Veterans Way,179,30031644,300,14,,96.62929503,1,30,,tertiary,5,"LINESTRING (-111.9295097 33.4227418, -111.9295421 33.4227616, -111.9299067 33.4229799, -111.9301089 33.4230616, -111.9303102 33.4231118, -111.9304264 33.4231268)",auto,1,0.19325859
East Veterans Way,180,30031694,60,90,,418.3598967,1,30,,tertiary,5,"LINESTRING (-111.9349278 33.4254396, -111.9348667 33.4253526, -111.93477 33.4253016, -111.9344827 33.4252009, -111.9338795 33.4250026, -111.9337642 33.4249627, -111.9336635 33.4249279, -111.9333623 33.4248268, -111.9331807 33.4247492, -111.9329899 33.4246525, -111.9328007 33.4245423, -111.932582 33.4243921, -111.9323321 33.4241886, -111.9322412 33.4241145, -111.9321078 33.4240044, -111.9317117 33.4236774, -111.9315201 33.4235192, -111.931479 33.4234892, -111.9314023 33.4234332, -111.9312627 33.4233579)",auto,0,0.836719793
East Veterans Way,181,30031703,14,93,,12.57914162,1,30,,tertiary,5,"LINESTRING (-111.9304264 33.4231268, -111.9305248 33.4232046)",auto,0,0.025158283
East Veterans Way,182,30031703,93,106,,9.746789115,1,30,,tertiary,5,"LINESTRING (-111.9305248 33.4232046, -111.9306079 33.4232582)",auto,0,0.019493578
East Veterans Way,183,30031703,106,303,,381.8918105,1,30,,tertiary,5,"LINESTRING (-111.9306079 33.4232582, -111.930736 33.4233106, -111.9309357 33.4233812, -111.9311333 33.4234587, -111.9312907 33.4235414, -111.93142 33.4236319, -111.9319949 33.4241089, -111.9320888 33.4241868, -111.9324904 33.4245105, -111.9327255 33.4246689, -111.9329471 33.4247963, -111.9332431 33.4249321, -111.9334639 33.425007, -111.9336026 33.4250545, -111.9338713 33.4251674, -111.9339446 33.4251998)",auto,0,0.763783621
Athlete's Way,184,30570980,319,98,,198.6164569,1,29,,residential,6,"LINESTRING (-111.9228964 33.4220263, -111.9228965 33.422132, -111.9228968 33.4224269, -111.9228971 33.422726, -111.9228975 33.4230536, -111.9228981 33.4236505, -111.9228983 33.4238125)",auto,1,0.410930601
Athlete's Way,185,30570980,98,319,,198.6164569,1,29,,residential,6,"LINESTRING (-111.9228983 33.4238125, -111.9228981 33.4236505, -111.9228975 33.4230536, -111.9228971 33.422726, -111.9228968 33.4224269, -111.9228965 33.422132, -111.9228964 33.4220263)",auto,1,0.410930601
East 11th Street,186,72748048,314,134,,296.2752055,1,15,,residential,6,"LINESTRING (-111.9366549 33.4176535, -111.9367551 33.4176523, -111.9381395 33.4176358, -111.938222 33.4176349, -111.9397914 33.4176178, -111.9398468 33.4176189)",auto,0,1.185100822
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
South Ash Avenue,212,148624240,163,359,,12.73761545,3,29,,tertiary,5,"LINESTRING (-111.9425485 33.4291402, -111.9425454 33.4291882, -111.942523 33.429252)",auto,0,0.026353687
West Rio Salado Parkway,213,148624249,401,251,,48.98938062,2,39,,secondary,4,"LINESTRING (-111.9433042 33.4302, -111.9433033 33.4301913, -111.9432646 33.4300587, -111.9431999 33.4298849, -111.9431442 33.4297815)",auto,0,0.075368278
East Lemon Street,214,157628502,313,290,,157.0278444,1,15,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9365009 33.416198, -111.9363553 33.4161918, -111.9362773 33.4161848, -111.936235 33.4161823, -111.9359174 33.4160964, -111.9352405 33.4160982, -111.9350452 33.4160987, -111.9349531 33.4160981)",auto,1,0.628111377
East Lemon Street,215,157628502,290,313,,157.0278444,1,15,,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9350452 33.4160987, -111.9352405 33.4160982, -111.9359174 33.4160964, -111.936235 33.4161823, -111.9362773 33.4161848, -111.9363553 33.4161918, -111.9365009 33.416198, -111.9366276 33.4162059)",auto,1,0.628111377
East Lemon Street,216,157628502,290,66,,155.4761246,1,15,,residential,6,"LINESTRING (-111.9349531 33.4160981, -111.9348464 33.4160975, -111.9342398 33.4160939, -111.9339404 33.4160921, -111.9334415 33.4160891, -111.9333802 33.4160887, -111.933278 33.4160881)",auto,1,0.621904498
East Lemon Street,217,157628502,66,290,,155.4761246,1,15,,residential,6,"LINESTRING (-111.933278 33.4160881, -111.9333802 33.4160887, -111.9334415 33.4160891, -111.9339404 33.4160921, -111.9342398 33.4160939, -111.9348464 33.4160975, -111.9349531 33.4160981)",auto,1,0.621904498
South Mariana Street,218,168749452,123,56,,52.49519132,1,29,,residential,6,"LINESTRING (-111.918685 33.4188785, -111.9186841 33.4184064)",auto,1,0.108610741
South Mariana Street,219,168749452,56,123,,52.49519132,1,29,,residential,6,"LINESTRING (-111.9186841 33.4184064, -111.918685 33.4188785)",auto,1,0.108610741
South Mariana Street,220,168749452,56,45,,192.8319381,1,29,,residential,6,"LINESTRING (-111.9186841 33.4184064, -111.9186764 33.4182838, -111.9186824 33.4177131, -111.9186996 33.4175698, -111.9187596 33.4174122, -111.9187854 33.4172118, -111.9187765 33.4166821)",auto,1,0.39896263
South Mariana Street,221,168749452,45,56,,192.8319381,1,29,,residential,6,"LINESTRING (-111.9187765 33.4166821, -111.9187854 33.4172118, -111.9187596 33.4174122, -111.9186996 33.4175698, -111.9186824 33.4177131, -111.9186764 33.4182838, -111.9186841 33.4184064)",auto,1,0.39896263
South Forest Avenue,225,223225595,59,19,,126.7757648,1,25,,residential,6,"LINESTRING (-111.9366724 33.4254992, -111.9366718 33.4253943, -111.9366717 33.4253795, -111.9366697 33.4248479, -111.9366683 33.4244745, -111.936666 33.4243591)",auto,1,0.304261836
South Forest Avenue,226,223225595,19,59,,126.7757648,1,25,,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9366683 33.4244745, -111.9366697 33.4248479, -111.9366717 33.4253795, -111.9366718 33.4253943, -111.9366724 33.4254992)",auto,1,0.304261836
South Forest Avenue,227,223225595,19,62,,128.2435929,1,25,,residential,6,"LINESTRING (-111.936666 33.4243591, -111.9366669 33.4242409, -111.9366703 33.423784, -111.9366737 33.4233232, -111.9366746 33.4232058)",auto,1,0.307784623
South Forest Avenue,228,223225595,62,19,,128.2435929,1,25,,residential,6,"LINESTRING (-111.9366746 33.4232058, -111.9366737 33.4233232, -111.9366703 33.423784, -111.9366669 33.4242409, -111.936666 33.4243591)",auto,1,0.307784623
South Forest Avenue,229,223225595,62,181,,135.0736212,1,25,,residential,6,"LINESTRING (-111.9366746 33.4232058, -111.9366734 33.4230882, -111.9366683 33.4225993, -111.9366668 33.4224568, -111.9366665 33.4224305, -111.9366626 33.4220574, -111.9366619 33.4219911)",auto,1,0.324176691
South Forest Avenue,230,223225595,181,62,,135.0736212,1,25,,residential,6,"LINESTRING (-111.9366619 33.4219911, -111.9366626 33.4220574, -111.9366665 33.4224305, -111.9366668 33.4224568, -111.9366683 33.4225993, -111.9366734 33.4230882, -111.9366746 33.4232058)",auto,1,0.324176691
South Forest Avenue,231,223225595,181,53,,9.707476807,1,25,,residential,6,"LINESTRING (-111.9366619 33.4219911, -111.9366625 33.4219038)",auto,1,0.023297944
South Forest Avenue,232,223225595,53,181,,9.707476807,1,25,,residential,6,"LINESTRING (-111.9366625 33.4219038, -111.9366619 33.4219911)",auto,1,0.023297944
South Forest Avenue,233,223225595,53,129,,67.96132764,1,25,,residential,6,"LINESTRING (-111.9366625 33.4219038, -111.9366612 33.4218453, -111.9366602 33.4218359, -111.9366407 33.4212929)",auto,1,0.163107186
South Forest Avenue,234,223225595,129,53,,67.96132764,1,25,,residential,6,"LINESTRING (-111.9366407 33.4212929, -111.9366602 33.4218359, -111.9366612 33.4218453, -111.9366625 33.4219038)",auto,1,0.163107186
South Forest Avenue,235,223225602,130,129,,42.8439577,1,29,,residential,6,"LINESTRING (-111.936667 33.4212884, -111.936692 33.421276, -111.9367094 33.4212576, -111.9367179 33.4212346, -111.9367173 33.4212163, -111.9367079 33.4211944, -111.9366988 33.4211839, -111.9366766 33.4211693, -111.9366438 33.4211619, -111.9366099 33.421167, -111.9365885 33.4211782, -111.9365779 33.4211878, -111.936566 33.4212066, -111.9365625 33.4212303, -111.9365654 33.421246, -111.936581 33.4212697, -111.9366004 33.4212832, -111.9366407 33.4212929)",auto,0,0.088642671
South Forest Avenue,236,223225602,129,130,,2.491613974,1,29,,residential,6,"LINESTRING (-111.9366407 33.4212929, -111.936667 33.4212884)",auto,0,0.005155063
East 11th Street,237,256917834,84,346,,6.478377021,1,29,,residential,6,"LINESTRING (-111.940029 33.4174558, -111.9399592 33.4174561)",auto,0,0.013403539
East 11th Street,238,256917834,346,343,,8.039092087,1,29,,residential,6,"LINESTRING (-111.9399592 33.4174561, -111.9399462 33.4174558, -111.9398726 33.4174547)",auto,0,0.016632604
East 11th Street,239,256917834,343,133,,2.663802834,1,29,,residential,6,"LINESTRING (-111.9398726 33.4174547, -111.9398439 33.4174549)",auto,0,0.005511316
East 11th Street,240,256917834,133,312,,295.9986826,1,29,,residential,6,"LINESTRING (-111.9398439 33.4174549, -111.9397819 33.4174542, -111.9396173 33.4174516, -111.9394931 33.4174529, -111.938321 33.4174654, -111.9382156 33.4174665, -111.9381365 33.4174674, -111.9380448 33.4174661, -111.9367627 33.4174821, -111.936655 33.4174833)",auto,0,0.612411067
East Apache Boulevard,241,256917835,402,131,,175.1345882,4,39,,primary,3,"LINESTRING (-111.9381583 33.415, -111.9385524 33.4151879, -111.9388391 33.4153857, -111.9391546 33.4156339, -111.9393959 33.4159185, -111.939442 33.4159929, -111.9394923 33.4160741)",auto,0,0.269437828
